track_id;artists;album_name;track_name;popularity;duration_ms;explicit;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;time_signature;track_genre
5VQtzkdA45dJW2DkSdo4UG;Kenia OS;Canciones Pa Mi Ex Vol.1;Tenía Que Llegar;54;179743;False;0.741;0.626;3;-7.962;0;0.129;0.36;0.0;0.111;0.362;92.992;4;reggaeton
0CyUdgFb9ukEGHKOFXHheo;"Totoy El Frio;Beéle";Frescura y Perreo;Adivina;1;165400;True;0.608;0.791;11;-4.81;1;0.0938;0.142;2.21e-06;0.29;0.33;115.635;4;reggaeton
1doAHx3ddCl2iEbZGOWvnr;"Totoy El Frio;Beéle";Perreo en Halloween;Adivina;1;165400;True;0.608;0.791;11;-4.81;1;0.0938;0.142;2.21e-06;0.29;0.33;115.635;4;reggaeton
2pXg8l1JGZ3hCyFqxirV13;"Lalo Ebratt;Trapical";Frescura y Perreo;Mocca;0;200293;False;0.786;0.696;1;-5.343;0;0.352;0.183;0.0;0.123;0.591;97.956;4;reggaeton
1thR2sfJj6FasYaXHQ98e4;"Juan Magán;Mala Rodríguez";Perreo Tenebroso Vol. 3;Usted;0;233746;False;0.666;0.826;0;-4.093;1;0.0625;0.017;0.0;0.285;0.343;104.701;4;reggaeton
5c1E9iQocE9TMJ0ltS1d1B;"Totoy El Frio;Kevin Roldan";Verano en Junio;Quillami;0;202733;True;0.72;0.666;4;-6.448;1;0.18;0.0718;0.0;0.315;0.944;172.051;4;reggaeton
3QAE1arPJAMVKt3NUqjikE;"Juan Magán;Paulina Rubio;DCS";Queda poco para la PAES 2.0;Vuelve;0;213240;False;0.661;0.677;5;-6.467;1;0.0383;0.628;0.0;0.0793;0.959;174.068;4;reggaeton
13SgfMDRRldjdxzd6eKpQm;"Juan Magán;Mariah Angeliq;Yera";Hora del taco sin auto;Amigos;0;177333;False;0.74;0.63;11;-6.634;0;0.0832;0.0212;0.0;0.299;0.763;89.952;4;reggaeton
5DU0TdZSrSldWJd8Xtnh7C;"Juan Magán;Maffio";Perreo Tenebroso Vol. 2;Tentándome;0;168746;False;0.647;0.816;0;-4.824;0;0.0648;0.179;0.0;0.314;0.725;119.826;4;reggaeton
2YVn2wkwLYSVkSV6qgKIPg;Kevin Martes 13;Inmortal;Jarabe - Remastered;54;142814;False;0.666;0.828;10;-5.896;0;0.0564;0.0463;0.0;0.354;0.69;;4;reggaeton
4cM2my2lywCzLnmPBaOQRt;"Lalo Ebratt;Trapical";Frescura y Perreo;Boomerang;0;181045;False;0.603;0.661;0;-5.857;0;0.088;0.221;0.000303;0.0997;0.919;92.135;3;reggaeton
5VCiHDSwirlQ3yGZAcW8sh;"Lalo Ebratt;J Balvin;Trapical";Halloween 2022 Perreo Vol. 1;Mocca - Remix;0;202876;True;0.732;0.758;11;-1.694;1;0.189;0.214;0.0;0.388;0.78;98.007;4;reggaeton
3KDZ70hGCblHi2XO6DYLUV;"Lalo Ebratt;Trapical";Fiesta portatil;Boomerang;0;181045;False;0.603;0.661;0;-5.857;0;0.088;0.221;0.000303;0.0997;0.919;92.135;3;reggaeton
22JcKwmlqonTmNJdXTYj7J;"Totoy El Frio;Beéle";Halloween con perreito;Adivina;0;165400;True;0.608;0.791;11;-4.81;1;0.0938;0.142;2.21e-06;0.29;0.33;115.635;4;reggaeton
39CGIEtrFLVo9wypDB5ABX;"Lalo Ebratt;Juanes;Skinny Happy;Yera;Trapical";Halloween 2022 Perreo Vol. 4;Todo Bien;0;217090;False;0.751;0.821;6;-4.212;0;0.0554;0.732;0.0;0.35;0.827;110.078;4;regeton
1DcMu1oaXb57IS0jPBzXNE;"Juan Magán;Maffio";Halloween 2022 Pop Vol. 1;Tentándome;0;168746;False;0.647;0.816;0;-4.824;0;0.0648;0.179;0.0;0.314;0.725;119.826;4;reggaeton
6be4zs74UAntMkWpfdmwXt;"Juan Magán;Luciana;Joey Montana;Jaume Berenguer";Perreo Tenebroso Vol. 2;Baila Conmigo - Remix;0;210400;False;0.858;0.806;6;-5.61;0;0.0712;0.111;0.0;0.0475;0.814;99.992;4;reggaeton
44fGrLd73HAlF2ooc5e1YE;"Lalo Ebratt;Trapical";Hora del taco sin auto;Boomerang;0;181045;False;0.603;0.661;0;-5.857;0;0.088;0.221;0.000303;0.0997;0.919;92.135;3;reggaeton
7InaXrvag0nYTncPA1Iitl;"Juan Magán;Belinda;Lapiz Conciente";Halloween 2022 Pop Vol. 4;Si No Te Quisiera;0;185480;False;0.705;0.874;0;-2.514;0;0.0723;0.17;0.0;0.0669;0.788;128.02;4;reggaeton
4wIdLHtHAI98UjZqsPOSnE;"Juan Magán;Belinda;Lapiz Conciente";Para entrar en calor;Si No Te Quisiera;0;185480;False;0.705;0.874;0;-2.514;0;0.0723;0.17;0.0;0.0669;0.788;128.02;4;reggaeton
4wDLjJxeBBK3S1rblfa0Ud;"Juan Magán;Belinda;Lapiz Conciente";Carrete con besties;Si No Te Quisiera;0;185480;False;0.705;0.874;0;-2.514;0;0.0723;0.17;0.0;0.0669;0.788;128.02;4;reggaeton
4aVBZXFivNVH0P5phc6ios;"Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds";Queda poco para la PAES 2.0;Déjate Querer;0;202823;False;0.755;0.792;6;-4.238;1;0.0483;0.028;0.0;0.0754;0.842;106.015;4;reggaeton
0b6ESy6omvvTR8jza5esz7;"Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds";Perreo Tenebroso Vol. 5;Déjate Querer;0;202823;False;0.755;0.792;6;-4.238;1;0.0483;0.028;0.0;0.0754;0.842;106.015;4;reggaeton
2s6gzgAjQIqv8dhFZbyiRU;"Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds";Halloween 2022 Perreo Vol. 4;Déjate Querer;0;202823;False;0.755;0.792;6;-4.238;1;0.0483;0.028;0.0;0.0754;0.842;106.015;4;reggaeton
0PF7SVd93G602xdi8SVyEz;"Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds";Fiesta Reggaeton 2010s;Déjate Querer;1;202823;False;0.755;0.792;6;-4.238;1;0.0483;0.028;0.0;0.0754;0.842;106.015;4;reggaeton
0fea68AdmYNygeTGI4RC18;"J Balvin;Bad Bunny";OASIS;LA CANCIÓN;88;242573;False;0.754;0.646;7;-5.795;1;0.317;0.152;1.85e-05;0.108;0.429;176.089;4;reggaeton
0EhpEsp4L0oRGM0vmeaN5e;"J Balvin;Dua Lipa;Bad Bunny;Tainy";UN DIA (ONE DAY) (Feat. Tainy);UN DIA (ONE DAY) (Feat. Tainy);75;232253;False;0.571;0.693;6;-8.234;0;0.0545;0.00536;0.0;0.173;0.393;168.169;4;reggaeton
47EiUVwUp4C9fGccaPuUCS;"Bad Bunny;Jhayco";DÁKITI;DÁKITI;83;205090;True;0.731;0.573;4;-10.059;0;0.0544;0.401;5.22e-05;0.113;0.145;109.928;4;reggaeton
2ksOAxtIxY8yElEWw8RhgK;"Anuel AA;Daddy Yankee;KAROL G;J Balvin;Ozuna";China;China;76;301714;False;0.786;0.808;7;-3.702;1;0.0882;0.0846;0.000289;0.0822;0.609;105.027;4;reggaeton
4tYFy8ALRjIZvnvSLw5lxN;"Bad Bunny;Rauw Alejandro";Un Verano Sin Ti;Party;90;227628;False;0.829;0.799;9;-5.389;1;0.0897;0.0151;0.000543;0.242;0.471;97.013;4;reggaeton
4MzXwWMhyBbmu6hOcLVD49;"Bad Bunny;Jhay Cortez";EL ÚLTIMO TOUR DEL MUNDO;DÁKITI;80;205090;True;0.731;0.573;4;-10.059;0;0.0544;0.401;5.22e-05;0.113;0.145;109.928;4;reggaeton
1nocRtwyNPVtGcIJqfgdzZ;"Camilo;Pedro Capó";Tutu;Tutu;69;178613;False;0.731;0.832;9;-2.592;1;0.0503;0.273;0.0;0.0665;0.94;146.013;4;reggaeton
4DHDIdeayp8xvlyg22wREO;"Natti Natasha;Becky G";Ram Pam Pam;Ram Pam Pam;68;200785;True;0.908;0.813;5;-2.749;0;0.0777;0.305;0.0;0.278;0.924;97.018;4;regeton
1ga4PztXOIw1yBbdUt2X8v;"KAROL G;Maldy";GATÚBELA;GATÚBELA;90;209160;False;0.627;0.858;11;-2.824;0;0.386;0.263;0.0;0.21;0.342;92.523;4;reggaeton
0bBd6K5X4W7t9GyXcaVOA7;"J Balvin;Ed Sheeran";Sigue/Forever My Love;Sigue;74;159386;True;0.889;0.641;7;-4.494;1;0.0668;0.0515;2.75e-05;0.19;0.588;87.99;4;reggaeton
0dKg2vGC1hFqcK5LGTaKzX;"KAROL G;Nicki Minaj";KG0516;Tusa;72;201920;False;0.799;0.701;2;-3.272;1;0.282;0.309;7.36e-05;0.0514;0.607;100.946;4;reggaeton
2B4GHvToeLTOBB4QLzW3Ni;Farruko;La 167;Pepas;74;287120;True;0.762;0.766;7;-3.955;1;0.0343;0.00776;6.98e-05;0.128;0.442;130.001;4;reggaeton
3pDhN3qB33AOPhQEkUCaWt;Daddy Yankee;Prestige;Limbo;75;224693;False;0.806;0.875;7;-3.817;1;0.088;0.0838;0.00192;0.065;0.917;125.063;4;reggaeton
4u4EnZpoThBaxVRLMHyVOA;Ozuna;OzuTochi;Cielos Rosado;59;182840;False;0.86;0.72;6;-6.191;0;0.0454;0.0234;0.168;0.377;0.23;120.0;4;reggaeton
5Os2tLxqWCi3FexbWdWDAm;Ozuna;OzuTochi;Te Marchaste;60;240026;False;0.738;0.67;5;-4.407;0;0.0792;0.487;3.25e-06;0.295;0.475;90.004;4;reggaeton
7qCAVkHWZkF44OzOUKf8Cr;"Nicky Jam;Enrique Iglesias";Fénix;El Perdón (with Enrique Iglesias);74;205906;False;0.628;0.69;8;-5.83;1;0.0511;0.443;0.0;0.113;0.66;179.908;4;reggaeton
5pvy8p5jyXqr6bjzQRDPjm;"Ozuna;Tokischa;Louchie Lou;Michie One";OzuTochi;Somos Iguales;58;172413;False;0.836;0.64;1;-4.14;1;0.0809;0.0301;0.000249;0.311;0.435;97.013;4;reggaeton
1cMm0YeJSgTpodPSm2I5TT;"Migue Flow;El Cherry Scom";Pa Miami;Pa Miami;51;134009;True;0.609;0.807;4;-0.792;0;0.338;0.0261;0.0136;0.33;0.631;159.055;5;reggaeton
13kyMXTpiIQlwLBMEyOBkI;"KEVVO;J Balvin";Perreo Tenebroso Vol. 4;Billetes Azules;0;189506;True;0.856;0.721;7;-4.928;1;0.108;0.132;0.00471;0.182;0.642;94.991;4;reggaeton
0lP3xJ4fWWCh7pN06U4IWr;Angel Y Khriz;Queda poco para la PAES 2.0;Ayer La Vi;0;236080;False;0.732;0.896;9;-4.517;1;0.0434;0.093;0.0;0.159;0.787;99.946;4;reggaeton
4nhL5OXYTOLqJhJGXwEpFE;R.K.M & Ken-Y;Queda poco para la PAES 2.0;Te Regalo Amores;0;239146;False;0.845;0.832;2;-7.289;1;0.0393;0.0558;4.83e-06;0.0765;0.773;115.029;4;reggaeton
4knGE25OEOeaJocSkSliuz;"Angel Y Khriz;Gocho ""El Lápiz De Platino"";John Eric";Halloween 2022 Perreo Vol. 3;Na De Na;0;202866;True;0.878;0.893;6;-5.834;1;0.122;0.182;0.0;0.105;0.682;119.925;4;reggaeton
4WPXmPeBP3FKFxYD1uioJk;Joey Montana;Queda poco para la PAES 2.0;Picky;0;180640;False;0.803;0.745;1;-4.685;1;0.0689;0.159;0.0;0.243;0.792;93.249;4;reggaeton
2RBA0rwuSGe0277I6Ei0cq;"Nacho;Nicky Jam";Perreo Tenebroso Vol. 2;Mona Lisa;0;185386;False;0.816;0.776;8;-4.405;1;0.0562;0.238;4.36e-06;0.0642;0.704;94.996;4;reggaeton
3wSXWge0hS6PQFuIs1bGDZ;"Nacho;Ozuna";Queda poco para la PAES 2.0;Casualidad;0;184680;False;0.835;0.855;10;-5.041;0;0.07;0.0453;0.0;0.147;0.867;101.067;4;reggaeton
64YIeuGEqrP3Gop8in7JU0;"Nacho;Manuel Turizo";Perreo Tenebroso Vol. 2;Déjalo;0;202893;False;0.743;0.796;11;-5.733;1;0.073;0.199;0.0;0.0577;0.683;95.003;4;reggaeton
7ytbVby5rfR6JtS6LX9UDo;Adassa;Tropical Vibes;Llego el bailador;0;223043;False;0.706;0.796;4;-4.597;0;0.0374;0.133;1.3e-06;0.0782;0.793;149.986;4;reggaeton
42vMaWQYBqk9kf8P2uaT05;"Angel Y Khriz;Gocho ""El Lápiz De Platino"";John Eric";Halloween con perreito;Na De Na;0;202866;True;0.878;0.893;6;-5.834;1;0.122;0.182;0.0;0.105;0.682;119.925;4;reggaeton
53xnBJEIk3ofmNbKQ6mMxe;"Nacho;Yandel;Bad Bunny;Mambo Kingz;DJ Luian";Perreo Tenebroso Vol. 3;Báilame - Remix;0;217080;False;0.791;0.866;6;-4.236;1;0.0496;0.248;5.29e-06;0.0696;0.71;96.013;4;reggaeton
1UTdSl8RRxiYSfv9v0tdhL;"Héctor ""El Father""";Perreo Tenebroso Vol. 1;Voy Subiendo;0;256893;False;0.75;0.916;7;-4.773;1;0.214;0.0566;0.000458;0.175;0.505;92.004;4;reggaeton
02yEhcqA7tqfca3gwPxXdF;"Nacho;Wisin;Noriel";Perreo Tenebroso Vol. 3;No Te Vas - Remix;0;227226;False;0.812;0.764;8;-5.447;1;0.0954;0.0646;2.45e-06;0.0974;0.803;93.995;4;reggaeton
7lmeLXvVcpj2QbqgHjwB4G;Ñejo & Dalmata;Perreo en Halloween;Hoy Me Atrevo;2;208800;False;0.844;0.841;4;-6.671;0;0.138;0.156;3.68e-05;0.0501;0.831;97.996;4;reggaeton
2hfSl7voC9bRNv5oKmhUOI;"Nacho;Jeeiph";Fiesta Reggaeton 2010s;Parece Modelo;0;191626;False;0.544;0.701;6;-3.726;0;0.0788;0.0247;4.27e-05;0.117;0.713;100.63;1;reggaeton
4HR0tnRa8g0pXaircemtcO;"Nacho;Yandel;Zion;Justin Quiles;Elkeretumba";pov: it's 2021;La Buena - Remix;0;220386;False;0.756;0.93;2;-2.815;1;0.0937;0.0287;6.9e-05;0.116;0.514;98.978;4;reggaeton
6V0yMpkJXzwCWBbmFmgDPZ;"Nacho;Yandel;Zion;Justin Quiles;Elkeretumba";Verano en Junio;La Buena - Remix;0;220386;False;0.756;0.93;2;-2.815;1;0.0937;0.0287;6.9e-05;0.116;0.514;98.978;4;reggaeton
4ELcoBwvEubDVAgsSXYiyf;"Nacho;Nicky Jam";Halloween 2022 Perreo Vol. 1;Mona Lisa;0;185386;False;0.816;0.776;8;-4.405;1;0.0562;0.238;4.36e-06;0.0642;0.704;94.996;4;reggaeton
10sfOEITbOKbwrChws8lyD;"Joey Montana;Danna Paola;NASRI";Halloween 2022 Perreo Vol. 4;Everything;0;183786;False;0.752;0.904;8;-2.846;1;0.0701;0.0206;0.0;0.0723;0.526;;4;reggaeton
12VpUDWl8YJmLiOurn081M;Ñejo & Dalmata;Halloween 2022 Perreo Vol. 4;Sexo En La Playa;0;218440;False;0.796;0.712;5;-7.097;1;0.0491;0.359;1.17e-05;0.374;0.622;94.013;4;regeton
0nahmW6ISvPs6sputOLzHH;"Alexis y Fido;Justin Quiles";Hora del taco sin auto;Mala Suerte;0;255173;False;0.822;0.633;1;-3.897;0;0.113;0.134;0.0;0.177;0.689;170.016;4;reggaeton
1p3RZNCZRNeZVDCPfTlnEU;"Nacho;Noriel";Halloween 2022 Perreo Vol. 3;Emborráchate;0;207800;False;0.772;0.843;8;-4.645;0;0.0481;0.0204;7.03e-06;0.0885;0.822;104.992;4;reggaeton
5tlApYAutps4wWZLzNbaZK;Ñejo & Dalmata;Perreo en Halloween;Pasarela;2;227466;False;0.798;0.821;7;-6.143;1;0.0596;0.0985;5.84e-06;0.178;0.526;95.004;4;reggaeton
4XLv2HzQCVU1SmncImPh6i;"Nacho;Nicky Jam";Hora del taco sin auto;Mona Lisa;0;185386;False;0.816;0.776;8;-4.405;1;0.0562;0.238;4.36e-06;0.0642;0.704;94.996;4;reggaeton
5ng8nlMTWoDyLL5LhiXDxp;"Nacho;Los Mendoza";Para entrar en calor;Happy Happy;0;185360;False;0.797;0.795;6;-5.208;0;0.162;0.499;0.0;0.164;0.897;96.051;4;reggaeton
4PbiFd4s18OBMf7tXgtBUc;"Nacho;Yandel;Bad Bunny;Mambo Kingz;DJ Luian";Reggeaton Imperdible;Báilame - Remix;1;217080;False;0.791;0.866;6;-4.236;1;0.0496;0.248;5.29e-06;0.0696;0.71;96.013;4;reggaeton
2z6qXWrC6LjyFimHkHBV2U;"Alexis y Fido;Yandel";Noche de Halloween Latino;Te Reto;1;232213;False;0.824;0.681;6;-5.473;0;0.315;0.0107;0.0;0.15;0.516;170.042;4;reggaeton
7de3XY2dWCowu7j5NxO2PV;Ñejo & Dalmata;Perreo Tenebroso Vol. 2;Pasarela;0;227466;False;0.798;0.821;7;-6.143;1;0.0596;0.0985;5.84e-06;0.178;0.526;95.004;4;reggaeton
2dxdzWwLl3nP0SZImUK2A0;Ñejo & Dalmata;Reggeaton Imperdible;Pasarela;0;227466;False;0.798;0.821;7;-6.143;1;0.0596;0.0985;5.84e-06;0.178;0.526;95.004;4;reggaeton
3Z5bdTJfjTvEJIzA27Jtk6;"Joey Montana;Sebastian Yatra";Halloween con perreito;Suena El Dembow;0;195760;False;0.69;0.858;0;-4.431;1;0.0529;0.189;0.0;0.113;0.755;91.884;4;reggaeton
5bVUUTXB0Dg7EzuSZC57ek;"Joey Montana;Sebastian Yatra";Regageton Para Niños;Suena El Dembow;1;195760;False;0.69;0.858;0;-4.431;1;0.0529;0.189;0.0;0.113;0.755;91.884;4;reggaeton
1NAYDZe9CtZsQsd3qcmcly;Ñejo & Dalmata;Halloween con perreito;Hoy Me Atrevo;0;208800;False;0.844;0.841;4;-6.671;0;0.138;0.156;3.68e-05;0.0501;0.831;97.996;4;reggaeton
2XIc1pqjXV3Cr2BQUGNBck;"Bad Bunny;ROSALÍA";EL ÚLTIMO TOUR DEL MUNDO;LA NOCHE DE ANOCHE;82;203200;False;0.856;0.618;7;-4.892;1;0.286;0.0303;0.0;0.0866;0.391;81.993;4;reggaeton
2JPLbjOn0wPCngEot2STUS;Bad Bunny;Yonaguni;Yonaguni;87;206710;True;0.644;0.648;1;-4.601;1;0.118;0.276;0.0;0.135;0.44;179.951;4;reggaeton
2Q4MRMnSAMckugCtR5jgXT;"Alvaro Diaz;Rauw Alejandro";Problemón;Problemón;71;193013;False;0.729;0.737;2;-3.727;0;0.064;0.275;7.58e-06;0.137;0.369;91.99;4;reggaeton
2ijef6ni2amuunRoKTlgww;"Becky G;Natti Natasha";Sin Pijama;Sin Pijama;69;188560;False;0.791;0.745;11;-3.695;0;0.0464;0.354;2.93e-05;0.104;0.82;94.014;4;reggaeton
1ri9ZUkBJVFUdgwzCnfcYs;"Becky G;KAROL G";MAMIII;MAMIII;85;226088;False;0.843;0.7;4;-3.563;0;0.0803;0.0934;0.0;0.14;0.899;93.991;4;reggaeton
7BuSE9uTIw931wtZYzvZcQ;"Sebastian Yatra;Daddy Yankee;Natti Natasha;Jonas Brothers";Runaway;Runaway;62;200693;False;0.756;0.851;2;-3.33;1;0.0674;0.0336;0.0;0.126;0.934;75.014;4;reggaeton
3cR5ZtQ4JqGj4VHBb1gvFf;"CNCO;Meghan Trainor;Sean Paul";Hey DJ (Remix);Hey DJ - Remix;60;189363;False;0.564;0.89;5;-4.286;1;0.107;0.0918;0.0;0.0819;0.636;180.112;4;reggaeton
1yoMvmasuxZfqHEipJhRbp;Maluma;PAPI JUANCHO;Hawái;77;199112;False;0.783;0.727;6;-3.454;0;0.389;0.185;2.46e-05;0.0626;0.558;180.067;4;reggaeton
6DoL1yYIwEW7VZMRaJhoJI;"Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow";La Llevo Al Cielo (Ft. Ñengo Flow);La Llevo Al Cielo (Ft. Ñengo Flow);88;254920;True;0.795;0.845;9;-3.809;0;0.135;0.105;1.14e-05;0.172;0.769;170.023;4;reggaeton
5Pg4qYTcvCUBBq3jBhKq0t;"Daddy Yankee;Pitbull";LEGENDADDY;HOT;74;154493;True;0.898;0.677;11;-6.422;0;0.243;0.0223;0.0;0.35;0.578;130.027;4;reggaeton
1SfiwIhYW3GjcZNXHsvoQE;"Revol;J Balvin;Bad Bunny;Arcangel;De La Ghetto";Halloween 2022 Perreo Vol. 4;Dime;3;284626;False;0.771;0.66;11;-5.067;0;0.114;0.369;0.0;0.119;0.423;135.965;4;reggaeton
2CeKVsFFXG4QzA415QygGb;Feid;FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM;Feliz Cumpleaños Ferxxo;84;155960;False;0.865;0.573;5;-5.501;1;0.0678;0.0863;0.0;0.305;0.563;94.999;4;reggaeton
4XqXNU8MwPHwbgZmNXmAdc;Maluma;Junio;Junio;81;168601;False;0.85;0.756;11;-3.439;0;0.0407;0.0999;0.0;0.0873;0.896;120.024;4;reggaeton
2wp7OUgPvFipU9fHGjNEcr;Jerry Di;Reggaeton Mix Perreito;El Diablo;0;184853;False;0.863;0.768;7;-2.227;0;0.184;0.0851;0.000119;0.105;0.673;107.971;4;reggaeton
5T9aWINkvC8GtmcFI2TZAb;"Kail BRL;Tobal Mj";Mercedes;Mercedes;50;220212;False;0.847;0.631;4;-6.4;0;0.187;0.121;0.0;0.146;0.716;93.961;4;reggaeton
6bBZw995lxv3abFz4Beada;"Malito Malozo;Divino;Bayriton";Mac;Mac;49;281705;False;0.743;0.6;7;-7.466;0;0.0998;0.126;0.0;0.107;0.601;162.077;4;reggaeton
0AoSsEotQdgFalXKUuwv3y;"Gotay ""El Autentiko"";Ele A El Dominio";Perreo Tenebroso Vol. 4;Yo Me La Robé;0;221173;True;0.822;0.554;8;-6.528;1;0.131;0.331;0.000153;0.21;0.265;99.967;4;reggaeton
6sLjhkPpWeysV55XaaYE7e;"Tony Dize;Plan B;Don Omar";Perreo De Halloween Vol. 2;Solos - Remix;50;224266;False;0.738;0.702;2;-5.405;0;0.0865;0.611;0.0;0.251;0.961;167.978;4;reggaeton
3rNe2VTczeYzTi6BT3dwKT;Don Omar;Guayar Pegao;Dile;51;206986;False;0.822;0.744;9;-6.096;1;0.094;0.173;7.03e-05;0.0692;0.747;94.04;4;reggaeton
2GNh9aQ0Q40TiQXo8CJppZ;"Cauty;Hozwal";Frescura y Perreo;NO COGEMOS ESA;0;173333;True;0.65;0.681;1;-6.694;1;0.273;0.377;3.97e-05;0.104;0.44;89.886;4;reggaeton
5l78PGbrC8CPSIEMlhGNR4;King Savagge;Discotete;Discotete;51;188750;True;0.873;0.743;9;-5.099;0;0.189;0.0918;3.71e-06;0.0817;0.881;96.084;4;reggaeton
5jDId3iv4Jrzd9aeCJZjOO;"Joey Montana;Lalo Ebratt";Perreo Tenebroso Vol. 3;No Te Va;0;204880;False;0.844;0.934;7;-1.223;0;0.078;0.17;0.000121;0.134;0.647;96.983;4;reggaeton
6mchtho7otjNIYcPPrYZyj;"Gotay ""El Autentiko"";Ozuna;Wisin";Perreo Tenebroso Vol. 4;Más De Ti;0;257506;False;0.758;0.8;0;-3.245;1;0.0383;0.0714;0.0;0.407;0.607;94.043;4;reggaeton
35dSvZeoNxzvIQ6D5UC4Lo;Joey Montana;Queda poco para la PAES 2.0;La Melodía;0;219103;False;0.701;0.835;9;-5.35;1;0.0284;0.226;2.94e-06;0.293;0.76;116.991;4;reggaeton
7rwjSbVKIhvcvU14gqnXGF;Kenia OS;Por Siempre;Por Siempre;50;185242;False;0.711;0.529;2;-6.867;1;0.0396;0.524;0.0;0.124;0.322;139.834;4;regeton
3Hx6jNZYXP4da4Pz7Wa5IQ;"Luny Tunes;Don Omar;Sharlene;Maluma";Queda poco para la PAES 2.0;La Fila;0;203760;False;0.726;0.931;1;-1.483;0;0.079;0.111;0.0;0.273;0.574;118.069;4;reggaeton
1npcpOYiEc29qN5UavSjGL;Hector & Tito;Halloween 2022 Perreo Vol. 4;Felina;1;216426;False;0.773;0.93;6;-6.497;1;0.0734;0.0233;0.014;0.075;0.732;92.989;4;reggaeton
03UOeGWSA5tOf1PyG7kf6O;"Joey Montana;Sebastian Yatra";Perreo en Halloween;Suena El Dembow;1;195760;False;0.69;0.858;0;-4.431;1;0.0529;0.189;0.0;0.113;0.755;91.884;4;reggaeton
3y8stkhKVX4cFf66yr9QCw;"Adan La Amenaza;Nickoog Clk";Que Nadie Se Entere;Que Nadie Se Entere;50;197015;False;0.848;0.744;5;-6.567;1;0.0546;0.0795;0.0;0.102;0.704;98.979;4;reggaeton
5yvTF0bpT4JazX5GhF1uwl;"Hector & Tito;Víctor Manuelle";Halloween 2022 Perreo Vol. 1;Ay Amor - Reggaeton;0;233013;False;0.588;0.771;8;-5.125;0;0.0954;0.202;9.12e-06;0.117;0.657;179.968;4;reggaeton
3U5AxhGSiPiGbZLGsTNhXA;"Joey Montana;Mike Bahía";tardes tranqui;Se Siente Bien;0;237880;False;0.589;0.419;5;-9.2;1;0.042;0.206;0.0;0.0852;0.716;94.099;4;reggaeton
5fLunXV4vxS9HDpnUFS1za;"Joey Montana;Lalo Ebratt";Hora del taco sin auto;No Te Va;0;204880;False;0.844;0.934;7;-1.223;0;0.078;0.17;0.000121;0.134;0.647;96.983;4;reggaeton
08Uk9bJZ0XBAKNsv4Jsini;"Jerry Di;Zion & Lennox;Lyanno;Noriel;Luis Alberto Ambrosio Cuque;Pablo C Fuentes;Wilmo Belisario";Fiesta Reggaeton 2010s;Verano En París - Remix;0;275000;False;0.677;0.752;11;-3.975;1;0.384;0.235;0.0;0.189;0.455;192.037;4;reggaeton
6TO7OzSCGJ1YP6OSXvxgVO;"Franco ""El Gorilla""";Perreo Tenebroso Vol. 5;Psiquiatrica Loca;0;173360;False;0.699;0.94;0;-4.718;1;0.223;0.231;0.0;0.331;0.921;186.077;4;reggaeton
7qNS4GwQ8xn7twyWHIZk3C;"Luny Tunes;Daddy Yankee;Don Omar;Wisin & Yandel";Halloween 2022 Perreo Vol. 5;Mayor Que Yo 3;1;304746;False;0.715;0.964;1;-3.176;0;0.162;0.0985;0.0;0.291;0.535;91.976;4;reggaeton
4rCFiYk6EtafNSfr7cvqQo;"Joey Montana;De La Ghetto";Del gusto de hermanos;Moribundo;0;243666;False;0.721;0.824;8;-3.785;1;0.0407;0.0354;0.00245;0.495;0.604;92.989;4;reggaeton
7LyHLyC6mKKnSALH9QjWQZ;Jairo Vera;Pa K Te Enamore;Me Llamas;51;211337;False;0.717;0.521;9;-9.686;0;0.0401;0.022;0.00123;0.0903;0.202;99.986;4;reggaeton
0I9l2tj5pWBiJ8rQSjJNUX;"Joey Montana;Lalo Ebratt";Fiesta Reggaeton 2010s;No Te Va;0;204880;False;0.844;0.934;7;-1.223;0;0.078;0.17;0.000121;0.134;0.647;96.983;4;reggaeton
5f8xBaP905M0O65CGHwDl4;"Joey Montana;Sebastian Yatra";Perreo Tenebroso Vol. 2;Suena El Dembow;0;195760;False;0.69;0.858;0;-4.431;1;0.0529;0.189;0.0;0.113;0.755;91.884;4;reggaeton
2oe1Sdca8nXPNzyTGqX7L3;Marcianeke;Ponte Pa Mí;Ponte Pa Mí;50;214467;True;0.843;0.469;7;-11.302;0;0.146;0.334;0.0;0.111;0.821;93.996;4;reggaeton
6F1izKHk6MUbau13IUn28s;"Luny Tunes;Don Omar;Sharlene;Maluma";Carrete con besties;La Fila;0;203760;False;0.726;0.931;1;-1.483;0;0.079;0.111;0.0;0.273;0.574;118.069;4;reggaeton
2Ekzdvq7VEmWMDkxrYwKX7;"Jairo Vera;Bayriton;Ignacio Green Clown;Paolo Ronaldo";Quieres Volver;Quieres Volver;50;242764;False;0.825;0.625;7;-7.235;1;0.0672;0.0202;0.0;0.217;0.86;105.053;4;reggaeton
